LA,ESTAB,URN,PERCTOT,PPERSABS10
881,2046,139577,4.2,7.7
881,2050,114738,3.8,8.7
881,2051,114739,4.9,10.8
881,2053,140735,4.7,8.6
881,2054,114742,4.9,9.9
881,2055,114743,3.4,4.6
881,2056,114744,4.1,9.2
881,2057,114745,4.8,11.4
881,2058,114746,5.1,13.3
881,2059,114747,5.1,13.5
881,2060,139583,5.1,12.1
881,2062,114750,4.2,9.1
881,2063,114751,5.5,10.7
881,2064,114752,3.8,6.8
881,2067,139641,7.1,23.5
881,2068,114755,4.2,7.7
881,2069,114756,4.2,7.6
881,2072,114758,5,10.4
881,2073,114759,3.4,3.9
881,2074,114760,3.5,3.9
881,2075,114761,3.5,4.6
881,2079,139802,3.7,5.5
881,2080,138028,3.8,6.3
881,2081,114764,5.6,13.2
881,2082,131209,4,7.5
881,2083,143204,4.1,5.9
881,2084,139806,4.6,10.2
881,2085,139808,5,12.2
881,2088,114767,4,10.1
881,2090,114769,2.9,2.9
881,2091,139917,4.4,9.5
881,2092,139950,3.6,5.6
881,2093,140019,3.9,6.3
881,2094,140024,3.4,5.3
881,2095,140180,6.2,20.1
881,2096,140181,6.7,19.6
881,2097,140367,5,13
881,2098,140375,4.5,9.5
881,2099,140380,4.4,9.9
881,2100,140396,3.3,6.3
881,2103,140666,4.3,10
881,2105,140828,4.5,10
881,2106,140844,5.2,12.7
881,2107,141113,5.8,17
881,2108,141170,3.7,6
881,2109,141182,4.7,10.8
881,2110,141194,4.5,11.3
881,2111,141195,4.9,12.6
881,2113,141326,5.3,14.3
881,2114,141355,7.2,25
881,2115,141379,4,10.2
881,2116,141380,4.2,9.3
881,2117,141381,4,6.7
881,2118,141511,3.9,7.7
881,2119,141656,4.1,15.1
881,2121,141657,3.9,7.7
881,2123,141658,5,12.7
881,2124,141681,4.3,8.1
881,2125,141869,2.9,1.8
881,2126,142813,5,14.6
881,2127,144303,4.2,10.1
881,2128,141950,3.6,7.1
881,2129,142000,5.3,13.4
881,2130,143978,3.4,5.7
881,2131,142001,5.6,13.2
881,2132,142002,4.7,9.3
881,2133,142049,3.7,6.5
881,2134,114794,4.5,7.4
881,2135,142771,2.8,13.6
881,2136,141625,4.5,8.2
881,2137,142775,4.9,9.4
881,2138,142935,4.6,7.7
881,2139,143121,8.5,28.8
881,2141,143122,5.6,16.5
881,2143,143123,4.5,12
881,2144,143124,4.1,7.5
881,2145,143125,5.4,16.9
881,2146,143126,6,19
881,2147,143127,4.7,15.1
881,2148,143128,5.3,18.4
881,2149,143516,4.7,10.5
881,2150,143538,3.9,6.4
881,2155,143855,3.3,5.9
881,2156,143948,5.1,9.8
881,2157,144349,5.6,17.6
881,2158,144350,4.5,8.9
881,2159,144351,4.9,13.8
881,2160,144631,4.1,8.2
881,2161,144645,3.3,8.2
881,2162,144823,3.7,7.4
881,2163,144881,7,21.5
881,2164,144955,4.2,7
881,2165,145020,4,5.9
881,2166,145049,4.7,12.4
881,2167,145110,5.1,12.9
881,2168,145407,4.2,8.3
881,2169,145421,4.4,8.2
881,2170,145548,4.4,12.2
881,2172,145725,3.3,8.2
881,2173,145726,4.5,14.2
881,2180,137971,2.9,4.2
881,2181,114801,2.5,1.1
881,2191,114802,5.3,13
881,2200,136855,4.1,8.6
881,2210,114805,4.8,11.1
881,2250,114809,4.1,6.3
881,2251,114810,46.9,89.7
881,2261,114811,6.2,19.6
881,2271,114813,4.3,8
881,2281,114814,4.4,11.3
881,2297,114817,5.6,16.2
881,2300,114818,5.2,13.3
881,2310,114821,3.8,8.5
881,2311,114822,5,7.4
881,2317,114823,4.3,5.9
881,2323,114825,5.8,12
881,2330,114827,3.6,8.3
881,2370,114832,4.5,10.8
881,2374,114834,5.5,15.1
881,2380,114835,3.6,5.8
881,2414,114843,5.3,16
881,2424,139462,2.7,3.6
881,2450,114852,3.8,5.6
881,2460,114856,4.1,12.5
881,2473,114861,5.1,14.5
881,2481,114863,6,14.5
881,2483,114864,3.8,9.6
881,2500,114869,5.7,10.3
881,2503,114872,4.7,14.1
881,2510,114875,4.1,8.4
881,2520,141714,3.6,2.2
881,2521,114879,4.7,10.5
881,2529,114882,2.9,4.1
881,2541,114884,2.7,SUPP
881,2548,144834,4,7.2
881,2549,114887,3.5,7.4
881,2550,114888,4.3,6.3
881,2559,141573,3.1,3.3
881,2568,144086,4.6,12.5
881,2569,114895,3.6,3.8
881,2578,137108,2.3,1.8
881,2579,114898,3.9,8.5
881,2581,114899,4.8,10.3
881,2588,114902,3.7,6.4
881,2589,143784,3.6,5.3
881,2590,114904,3.7,6.2
881,2598,137226,3.4,4.4
881,2599,114909,3.3,3.2
881,2601,114910,4.1,7.7
881,2606,114912,5.7,15.2
881,2609,114913,3.4,6.1
881,2611,114914,4.5,10.1
881,2619,114917,3.1,4
881,2620,140744,3.3,2.6
881,2621,114919,5,12.9
881,2624,114921,3.9,6.6
881,2629,114924,3.2,4.9
881,2630,114925,3.2,1.6
881,2640,114929,3.7,6.8
881,2647,114932,4.8,13
881,2649,114933,3.1,4.1
881,2655,114935,3.3,4.1
881,2656,114936,4,7.8
881,2659,114937,3.4,8.1
881,2660,114938,3.4,4.4
881,2665,144665,4.5,8.5
881,2666,141715,5.8,22.2
881,2669,114941,4.4,7.2
881,2671,114942,4,7.4
881,2679,114944,4.1,8.8
881,2680,114945,5.9,15.6
881,2681,114946,4.4,6.6
881,2685,114948,4.2,8.3
881,2687,141572,2.4,2.8
881,2690,114952,4.3,7.4
881,2696,137220,3.4,4.9
881,2699,139871,4.5,13.3
881,2707,114962,5.3,12.7
881,2710,114964,2.5,3.7
881,2717,141574,2.4,3.3
881,2720,114967,3.2,3.6
881,2729,114969,4,11
881,2730,114970,3.8,8.7
881,2733,114972,4.9,14.9
881,2737,114974,4.1,12.5
881,2740,114975,3.7,5
881,2747,114978,4.5,11.3
881,2750,114979,3.5,5.7
881,2751,114980,5.3,14.8
881,2757,114983,4.3,8.9
881,2759,114984,3.9,6.1
881,2760,114985,3,4.3
881,2767,114988,4.1,7.2
881,2769,114989,4.4,11
881,2770,114990,5,8.4
881,2779,114992,3,3.9
881,2785,141304,3.8,6.2
881,2789,114996,3.9,6.6
881,2798,114999,4,5.7
881,2799,115000,3.8,4.1
881,2811,137631,3.4,3.9
881,2821,115012,3.8,5.1
881,2823,115013,3.9,11.1
881,2833,115016,4.5,10.1
881,2838,115018,5,13.2
881,2839,115019,2.7,1.9
881,2840,115020,3.9,4
881,2850,137607,2.6,2.8
881,2853,115023,3.9,8.9
881,2873,115026,4.1,7.6
881,2879,115027,5.4,13.9
881,2901,137054,4.3,6.8
881,2911,115039,4.8,8.8
881,2915,137030,3.6,6.5
881,2918,115041,3.2,4.3
881,2919,115042,3.6,7.9
881,2928,115044,3.3,3.8
881,2950,115047,2.8,2.8
881,2971,137395,4.2,7
881,2973,115052,4.7,10
881,2983,144664,5.5,14.8
881,2994,142254,3.6,2
881,2998,115062,5.3,16.2
881,2999,139543,3.4,5.7
881,3001,115064,4.3,11
881,3003,115065,3.2,3.7
881,3006,115066,4.4,9.7
881,3008,115067,5.2,8.1
881,3009,115068,5.3,5.3
881,3010,115069,3.6,4.5
881,3013,115070,4.5,10.1
881,3015,115071,3.2,4.4
881,3018,115072,3.1,5.8
881,3019,115073,4.6,4.4
881,3020,115074,3.1,3.8
881,3021,115075,3.5,5.9
881,3022,115076,2.8,2.2
881,3023,115077,3.9,5.3
881,3024,115078,2.2,SUPP
881,3025,115079,5.7,15.7
881,3026,115080,2.8,1.6
881,3027,115081,2.7,4.3
881,3028,115082,3,3.1
881,3029,115083,3.4,4.4
881,3030,115084,4.7,8.9
881,3032,115085,3.2,7.6
881,3040,115088,4,7.2
881,3101,137744,3.2,6.6
881,3102,115090,3.6,7.2
881,3103,115091,4.8,14.9
881,3122,115094,2.7,1.6
881,3123,115095,4.7,9.9
881,3124,115096,3.6,4.4
881,3125,115097,6.3,16
881,3128,144663,4.5,9.3
881,3131,115099,3.9,5.2
881,3132,115100,3.7,7.9
881,3133,115101,5.7,10.1
881,3201,115103,4,7.4
881,3205,115105,4.4,15.1
881,3207,115106,4.3,10.5
881,3208,115107,5.2,9.8
881,3209,115108,4,5.5
881,3211,139360,3.8,7.8
881,3212,115110,3,3.7
881,3213,115111,3.3,4.2
881,3214,115112,3.7,7.4
881,3215,115113,3.8,3.8
881,3217,115114,3.7,7.4
881,3218,115115,4.3,10.1
881,3220,115116,5.8,20.8
881,3221,115117,4.4,4.5
881,3222,115118,4.2,9
881,3224,115119,4.3,5.4
881,3225,115120,3.2,5
881,3230,142252,4.9,13.7
881,3232,115122,6.9,19.2
881,3235,115123,3.9,5.4
881,3237,115124,4.2,10.1
881,3238,115125,4.3,8
881,3239,115126,4.7,13.9
881,3241,115127,3.2,7.3
881,3244,115129,3.7,7.9
881,3247,115130,3.3,5.7
881,3250,142253,3.2,4.5
881,3251,132234,4.9,14.5
881,3252,143205,3.7,8.9
881,3253,132833,5,11
881,3254,133255,3.4,4.4
881,3255,143203,4.8,9.8
881,3256,133254,4.4,11.5
881,3257,133312,4.4,8.7
881,3302,115132,3.8,7.1
881,3303,115133,3.8,5.6
881,3304,144866,3.6,4
881,3305,115135,5.2,9.2
881,3308,115137,3.2,6.3
881,3309,115138,3.2,5.3
881,3310,115139,3.6,4.7
881,3314,115141,4.8,13.5
881,3321,138311,3.6,5.2
881,3324,115144,3.5,4.4
881,3401,143453,4.2,11
881,3402,115151,4.6,10.2
881,3411,115152,5,8.7
881,3422,115154,4.8,8.3
881,3430,115155,2.7,2.8
881,3431,115156,3.2,6.7
881,3440,115157,2.9,2.9
881,3441,115158,5.1,10.7
881,3450,115159,3.8,8.5
881,3451,115160,2.9,4
881,3452,139763,2.8,1.1
881,3460,137544,2.6,0
881,3461,115163,4.2,7.4
881,3462,115164,3.1,2.4
881,3467,115165,4.7,8.3
881,3470,115166,3,SUPP
881,3471,115167,2.8,1.9
881,3501,115170,5.1,14.5
881,3530,115175,3.5,9.4
881,3560,115176,5.5,20
881,3570,115177,2.8,SUPP
881,3580,115178,4.6,7.4
881,3592,115179,3.1,4.7
881,3610,115182,5.1,15.5
881,3612,115183,3.8,4.3
881,3622,115184,3.1,2.6
881,3660,115187,6,16.1
881,3670,115188,4.6,9.6
881,3700,115189,3.9,SUPP
881,3710,137516,3.3,5.6
881,3730,115191,3.3,3.1
881,3770,115192,3.5,7.9
881,3780,115193,3.5,6.2
881,3781,134022,4.7,8.1
881,3790,115194,4.4,6.4
881,3795,115195,3.8,5.3
881,3810,115197,3.1,6.2
881,3811,115198,3.6,8
881,3813,115199,2.5,2.8
881,3814,115200,4.9,9.4
881,3815,115201,4.8,11.2
881,3820,115202,3.8,5.5
881,3822,115203,4,10.8
881,3823,115204,4.3,9.7
881,3824,138164,3,5.6
881,3825,133573,3.9,5.9
881,3826,133661,3.1,4.7
881,3832,136441,4,6
881,3833,141052,3,5.1
881,3834,141571,5,12.5
881,3835,141626,4.6,8.1
881,3837,135328,3.8,6.7
881,3839,135585,3.1,3.5
881,3840,135903,4.4,8.1
881,3841,136173,3.7,5.4
881,4001,136555,5.1,11
881,4004,137152,4.4,10.1
881,4005,138239,4.6,9.9
881,4007,138865,4.2,7.7
881,4008,139248,5.3,14.1
881,4009,139271,4.7,10.5
881,4010,139402,5.4,13.3
881,4011,139534,4.7,11
881,4013,140570,18.3,56.8
881,4014,141214,6.7,18.4
881,4015,141328,4.7,9.8
881,4016,141947,4.9,11.6
881,4018,143639,8.8,25.3
881,4020,137937,6.2,15.9
881,4023,145050,4.8,9.8
881,4024,145061,5.8,14.5
881,4026,139153,5.3,12.4
881,4027,145474,5.5,14.8
881,4323,137445,4.9,10.8
881,4333,137694,4.6,8.7
881,4343,137552,4.9,10.6
881,4390,136904,4.5,10.1
881,4400,136729,6.8,18.1
881,4420,137013,5.3,13.1
881,4470,139179,5.6,14.5
881,4471,137048,5.1,11.1
881,4480,136863,4,7.4
881,4499,115235,5.6,14.3
881,4680,115237,5.1,13.4
881,4701,115238,5.5,12.5
881,5200,115240,4.5,9.1
881,5201,138533,3.9,6.4
881,5204,115244,3.7,4.5
881,5208,140506,4.8,10.5
881,5211,137247,4.1,8.7
881,5213,140447,3.7,5.7
881,5215,141870,5.1,11.5
881,5216,115256,3.9,6.9
881,5218,137698,3.5,5
881,5220,115260,3.5,3.7
881,5221,115261,3.1,2.7
881,5222,137029,3.9,5.8
881,5223,137081,3.4,4.3
881,5224,115264,3.7,2.2
881,5226,115266,3.6,6.1
881,5228,115268,4.1,8.2
881,5229,115269,4.5,7.4
881,5232,137405,4.6,7.1
881,5233,137381,3,2.7
881,5234,137056,3.8,5.5
881,5235,137378,3.2,3.8
881,5236,115276,2.5,1.2
881,5238,136734,2.6,2
881,5241,115281,5.3,15.4
881,5242,115282,5.2,12.9
881,5243,137246,2.9,2.6
881,5246,115286,5.2,11.7
881,5247,115287,2.4,1.7
881,5248,115288,4.1,8.7
881,5249,115289,2.4,2.6
881,5250,138105,2.3,1.5
881,5251,137485,5,14.9
881,5252,115292,4,4.4
881,5253,136977,3,3.6
881,5254,137027,5.1,11.3
881,5255,115295,3.9,6.5
881,5257,115297,2.6,2.7
881,5258,115298,3.3,3
881,5259,115299,3.6,5.4
881,5260,115300,6.1,17.8
881,5261,115301,4.3,9.1
881,5262,145349,4.2,7.8
881,5263,136325,3.1,2.9
881,5264,136328,3.1,2.5
881,5265,115305,5.1,11.8
881,5267,115307,3.2,4.9
881,5269,115309,4.3,11.5
881,5270,115310,4.9,9.2
881,5271,115311,4.3,7.8
881,5272,115312,3.5,5.3
881,5274,115314,3.8,6.4
881,5275,140747,3.8,8
881,5276,114951,4.6,10.1
881,5278,136967,3.6,4.6
881,5279,115102,3.6,5.7
881,5280,131219,3.7,5.5
881,5402,137790,5.4,10.7
881,5403,136577,3.7,5.2
881,5404,137619,5.8,14.9
881,5405,136758,5.4,13
881,5406,115322,4.5,9.5
881,5407,139181,6.2,17.3
881,5408,136776,4.5,10.1
881,5410,136412,3.8,7.4
881,5411,136642,3.6,4.6
881,5413,137241,5.9,14.7
881,5415,136342,6.2,16.4
881,5416,137874,4.6,9.6
881,5418,136579,4.7,11.4
881,5419,141498,7,18.3
881,5420,140308,5.5,14.6
881,5421,136868,6.4,16.6
881,5422,141841,5.3,12
881,5426,136625,5.1,11.5
881,5427,136605,6.3,17
881,5429,137260,5.5,13.4
881,5432,137188,6.7,21.1
881,5433,136875,5.6,13.8
881,5436,138734,4.9,11.6
881,5441,137926,3.5,6.1
881,5442,137727,5.2,11.3
881,5443,137814,4,7.3
881,5444,138084,4.9,10.8
881,5448,137944,5.6,12.8
881,5454,137515,2.4,1.5
881,5455,137072,7.7,19.9
881,5457,137975,5.6,14.7
881,5458,137058,5.6,13.5
881,5460,137429,5.4,12.3
881,5461,138834,5.3,11.8
881,5462,137927,4.8,9.9
881,5463,137240,5.9,15.4
881,5466,115382,4.6,10.6
881,5467,137877,5.1,13.8
881,5468,136861,5.5,13.9
881,5470,137945,5.4,13
881,5951,115462,7.2,23.3
881,6905,135651,5.4,14.5
881,6906,135652,4.6,10.6
881,6907,135653,5.3,12
881,6908,135895,6.7,18.4
881,6909,135897,7.6,20.2
881,6910,135957,8.8,27.4
881,6911,136195,7.1,22
881,7000,141512,19.2,50
881,7001,138219,16.9,45.6
881,7002,141945,12.3,27.5
881,7003,142612,27.8,66.7
881,7004,144956,14.3,45.3
881,7013,115446,14.1,48.1
881,7022,115450,5.6,SUPP
881,7030,144897,6.2,17.3
881,7036,115457,7.1,20.6
881,7044,115460,9,26.1
881,7045,141765,9.3,20.7
881,7048,115464,6.5,15.6
881,7050,115466,9.8,32.8
881,7054,115469,8.9,29.7
881,7060,115471,11.2,28.9
881,7063,137554,6,15.2
881,7065,143589,9.3,24
881,7069,115475,10.1,23.5
881,7070,131838,12.7,32.7
881,7071,138122,10.7,33.3
882,2000,140672,4.2,9.5
882,2001,142683,6.1,24.1
882,2002,144987,3.2,6.7
882,2004,145010,5.1,16.4
882,2019,114718,3.8,6.2
882,2022,114719,3.9,5.3
882,2023,114720,3.8,5.1
882,2092,143335,3.7,7.9
882,2093,143340,4.5,9.8
882,2094,143333,3.6,2.7
882,2096,114774,3.5,4.2
882,2104,143338,3.9,7.8
882,2105,143341,4.6,12.1
882,2108,142753,3,2.1
882,2109,114780,3.3,1.7
882,2123,144877,3.1,3
882,2124,114787,3.5,3.4
882,2126,114789,3.8,6.9
882,2127,140536,4.3,8.7
882,2128,143339,3,2.4
882,2132,114793,4.8,11.5
882,2387,143337,4.1,9.5
882,2407,114841,3.1,3.2
882,3325,115145,4.6,11.1
882,3326,115146,4,7.3
882,3327,115147,4.2,7.9
882,3328,115148,3.9,10.7
882,3329,115149,3.1,5
882,3822,143966,4.9,11.8
882,3823,144878,3.7,5.3
882,3824,143334,4.2,8
882,3825,134860,4.9,12.3
882,3826,134861,3.9,6
882,4000,141741,7.2,23.2
882,4001,142077,7.3,19.5
882,4034,137733,4.2,7.2
882,4736,132762,6.8,19
882,5225,143336,4.8,12.5
882,5273,115313,5,16.3
882,5401,136272,2.9,3
882,5414,137284,3.9,8.3
882,5423,136490,3.2,4.3
882,5428,136444,4.3,9.8
882,5434,138174,5.3,12.4
882,5446,136443,3.3,5.1
882,5447,137310,4.5,10.1
882,5465,137312,4.5,9.3
882,5950,138044,5.1,11.4
882,7000,142940,26.3,69.5
882,7001,144692,10.7,24.8
882,7004,144691,9.9,27.4
882,7005,144693,5.7,SUPP
883,2000,138048,4.6,12.9
883,2001,138581,5.2,14.6
883,2002,139380,6.1,19.4
883,2003,139382,5,11.6
883,2004,139566,4.1,8.3
883,2005,139576,3.9,6.8
883,2006,140013,4.3,11.7
883,2007,140832,5.4,14.2
883,2008,140938,3.3,6
883,2009,141877,4.3,10.6
883,2011,143149,3.7,7.2
883,2013,144603,4.6,7
883,2024,138334,4.4,10.9
883,2078,131226,3.9,7.1
883,2137,139613,5.3,12.7
883,2382,114836,4.7,12.3
883,2402,114839,4.2,6.9
883,2429,144448,4.2,7.5
883,2439,143378,4.3,8.2
883,2462,141897,4,8.9
883,2472,139106,4.3,7.9
883,2542,139105,4.4,9.4
883,2592,139991,4,9.3
883,2622,139104,4,7.8
883,2644,138962,4.5,7.3
883,2722,114968,4.6,11.6
883,2824,138065,5.3,15.1
883,2942,140720,4.1,6
883,2984,141070,4.2,8.1
883,2985,139166,5.3,13.4
883,2987,138349,3.1,4.2
883,3502,144587,3.7,5.8
883,3512,115173,4.3,8
883,3522,115174,4.1,7.3
883,3603,115180,3.1,2.9
883,3605,115181,2.5,2.2
883,3822,139605,4.3,8.1
883,4000,139578,5.5,14.1
883,4001,143424,6.2,16
883,4002,144750,2.7,8.5
883,4299,136387,5.1,10.7
883,4394,137549,4.2,8.5
883,4733,115239,3.5,7.2
883,5266,138735,4.4,10.1
883,5281,115093,4.8,11.2
883,5438,137214,4.4,8.8
883,5439,136854,5.2,11.2
883,5440,137456,4.1,7.1
883,6905,133114,5.1,12.7
883,6906,135960,5.5,14.2
883,7032,144234,7.1,16.4
883,7072,138736,17.4,57.4
884,2001,116645,3.7,6.8
884,2002,140183,5.1,12.2
884,2003,140617,4.5,9.8
884,2005,136532,2.9,1.7
884,2011,116654,6.1,20.9
884,2014,137624,4.7,14.3
884,2024,116666,3.1,5.6
884,2029,139608,4.4,9.4
884,2031,116668,4.5,7.2
884,2046,116674,4,8.6
884,2053,116677,5.1,8.9
884,2056,116679,5,11.1
884,2057,116680,3.3,6.6
884,2061,136761,4.3,5.8
884,2063,116684,4.2,8.1
884,2067,116685,4.6,9.2
884,2071,116686,4.1,7.9
884,2094,136759,3.8,7.7
884,2095,137415,4.5,7
884,2096,116701,5,7.9
884,2098,116702,4.2,10.1
884,2101,116705,3.9,8.5
884,2102,138035,3.8,4
884,2103,116707,5.7,10.6
884,2104,116708,4,6.7
884,2115,140526,4.8,7.1
884,2116,116714,4.8,13
884,2122,116718,4.7,11.3
884,2138,116731,4.3,9.1
884,2146,116734,4,6.7
884,2148,116736,3.7,3.7
884,2152,116740,5.9,18.2
884,2154,136765,4.2,6.6
884,2155,116743,3,1.7
884,2157,116745,3.9,10
884,2158,116746,3.6,5.6
884,2159,136374,4.1,5.3
884,2160,116748,5.4,13.3
884,3006,116785,2.5,SUPP
884,3010,143454,4,12.7
884,3015,139308,5.7,19.5
884,3021,116795,4.1,6.5
884,3023,116797,3.6,6.3
884,3026,116799,3.8,5.1
884,3035,116804,3.6,4.2
884,3037,116805,3.2,SUPP
884,3046,116813,5.1,13.9
884,3047,116814,3.1,4
884,3055,137731,3.4,2.3
884,3071,116828,4.3,7.6
884,3078,140464,3.4,5.1
884,3079,116833,3.3,5.3
884,3083,116836,3.7,5.6
884,3102,138055,3.6,SUPP
884,3304,143455,3.9,12.7
884,3305,116867,4.4,7.1
884,3307,116869,5.4,9.4
884,3315,116874,2.9,4.4
884,3325,116880,3.8,5.2
884,3330,116883,4.5,7.9
884,3331,116884,4.3,5.4
884,3332,116885,3.8,8
884,3333,138037,3.7,4.8
884,3341,116890,3.5,8.5
884,3342,116891,3.4,3.1
884,3347,116892,3.6,6.3
884,3348,116893,3.8,7
884,3349,116894,4.6,11.8
884,3351,139313,2.5,0
884,3363,116904,4.2,6.6
884,3366,116906,4.1,6
884,3367,116907,4.2,12.1
884,3372,116911,4.1,7.2
884,3378,116913,2.5,0
884,3384,116918,4.1,5
884,3385,116919,2.9,SUPP
884,3393,128077,5.6,17.8
884,4000,139895,43,100
884,4004,137703,5.5,12.8
884,4014,139189,5.6,13.1
884,4015,116936,6.5,19.9
884,4021,137073,6.4,19.2
884,4022,137608,6,16
884,4027,116941,6.1,16.3
884,4032,140868,5.5,12.8
884,4045,116952,5.3,11.2
884,4046,136405,5.2,12.1
884,4058,136803,5.4,13.4
884,4428,136399,5.2,11
884,4600,116991,5.5,15.3
884,4601,116992,4.5,7.9
884,6008,139241,4.4,5.9
884,6905,135662,8.2,25.6
884,6906,135672,7.4,22.3
884,7003,139607,6,22.8
884,7004,117052,5.9,16.4
884,7007,117055,6.4,21.6
