RECTYPE,LEA,ESTAB,URN,SCHNAME,ICLOSE,NFTYPE,TPUP,ATT8SCR,P8PUP,TP8ADJ,P8MEA,P8CILOW,P8CIUPP,P8MEA_ORIG,P8CILOW_ORIG,P8CIUPP_ORIG,PTL2BASICS_94,PTL2BASICS_95,EBACCAPS,PTEBACC_E_PTQ_EE,PTEBACC_94,PTEBACC_95,PT5EM_94,P8_BANDING
1,935,4057,124818,Stowmarket High School,1,CY,140,44.3,138,0.00,-0.12,-0.33,0.09,-0.12,-0.33,0.10,69%,49%,3.67,43%,27%,17%,63%,3
2,935,7008,124909,The Bridge School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,936,6203,125380,Ewell Castle School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,936,6554,125436,Knowl Hill School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6503,125411,Halliford School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,888,6089,129571,Learn 4 Life School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,380,6119,130245,Olive Secondary Boys,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,894,4405,123574,The Burton Borough School,0,CY,181,46.5,174,2.00,-0.03,-0.22,0.16,-0.05,-0.24,0.14,70%,43%,4.01,37%,18%,10%,63%,3
2,931,7012,123334,Springfield School,0,CYS,9,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,352,6049,131979,Kassim Darwish Grammar School for Boys,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,382,6026,132732,Brian Jackson College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,860,6024,132735,Rugeley School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,6019,118958,Sutton Valence School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,888,4741,119802,All Hallows Catholic High School,0,VA,180,56.9,176,0.00,0.65,0.47,0.84,0.65,0.46,0.84,85%,61%,4.95,37%,24%,19%,81%,1
1,856,4724,129645,Madani Girls' School,0,VA,59,59.5,54,0.00,1.05,0.71,1.39,1.05,0.70,1.39,86%,66%,5.03,32%,24%,17%,85%,1
1,806,6907,130908,Macmillan Academy,0,AC,226,51.9,225,1.00,-0.13,-0.30,0.03,-0.13,-0.30,0.04,77%,56%,4.28,15%,12%,8%,72%,3
1,210,6906,134225,Harris Academy Peckham,0,AC,112,42.7,84,0.00,0.15,-0.12,0.42,0.15,-0.13,0.42,54%,29%,3.68,32%,18%,13%,48%,3
2,390,7008,130942,Hill Top School,0,CYS,21,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,936,6030,125332,Epsom College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6032,125334,Claremont Fan Court School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,343,8000,130490,Hugh Baird College,0,FESI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,865,6009,126522,Warminster School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,865,7010,126553,Larkrise School,0,CYS,10,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,888,6030,131138,Progress School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,938,6255,131139,Hillcrest Slinfold School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,336,4731,131547,The King's Church of England School,0,VA,116,41.1,102,1.00,-0.27,-0.52,-0.03,-0.29,-0.54,-0.04,44%,29%,3.39,47%,11%,6%,42%,4
1,860,4067,124396,Blythe Bridge High School,0,FD,151,45.9,150,1.00,-0.39,-0.60,-0.19,-0.40,-0.61,-0.19,60%,35%,4.24,76%,34%,21%,54%,4
1,886,6058,119007,Sackville School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,886,7043,119044,The Beacon Folkestone,0,FDS,23,0.4,23,0.00,-1.44,-1.95,-0.92,-1.44,-1.97,-0.91,0%,0%,0.00,0%,0%,0%,0%,5
2,888,7100,119895,Brookfield School,0,CYS,11,9.1,11,0.00,-2.26,-3.01,-1.52,-2.26,-3.03,-1.50,0%,0%,0.76,0%,0%,0%,0%,5
2,850,7032,116617,Baycroft School,0,CYS,36,6.3,34,0.00,-1.24,-1.66,-0.81,-1.24,-1.67,-0.80,0%,0%,0.08,0%,0%,0%,0%,5
1,887,6004,119006,Rochester Independent College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,886,7002,119026,Broomhill Bank School,0,FDS,32,7.5,32,0.00,-1.81,-2.25,-1.37,-1.81,-2.25,-1.36,0%,0%,0.74,0%,0%,0%,0%,5
2,888,7104,119898,Hope High School,0,CYS,11,5.8,10,0.00,-2.68,-3.46,-1.90,-2.68,-3.48,-1.88,0%,0%,0.27,0%,0%,0%,0%,5
1,888,4797,119804,"Mount Carmel Roman Catholic High School, Hyndburn",0,VA,118,37.3,110,0.00,-0.22,-0.45,0.02,-0.22,-0.46,0.02,48%,26%,2.98,13%,10%,5%,44%,3
2,886,7044,119045,Rowhill School,0,FDS,22,6.4,21,0.00,-1.56,-2.10,-1.02,-1.56,-2.12,-1.01,0%,0%,0.38,0%,0%,0%,0%,5
1,886,4622,118843,The Judd School,0,VA,157,75.7,115,0.00,0.65,0.42,0.88,0.65,0.41,0.89,99%,98%,7.03,55%,54%,52%,99%,1
1,886,6050,118998,St Edmund's School Canterbury,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,888,4725,119801,"St Augustine's Roman Catholic High School, Billington",0,VA,196,54.7,194,0.00,0.78,0.60,0.95,0.78,0.59,0.96,78%,54%,4.61,29%,20%,15%,74%,1
2,886,7067,119062,Portal House School,0,CYS,12,23.6,12,0.00,-1.32,-2.04,-0.61,-1.32,-2.06,-0.59,25%,0%,1.25,0%,0%,0%,8%,5
1,919,4619,117557,John F Kennedy Catholic School,0,VA,181,52.9,177,2.00,0.26,0.07,0.45,0.26,0.07,0.45,82%,59%,4.63,34%,27%,17%,76%,2
2,938,7005,126156,"Littlegreen School, Compton",0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,381,6010,131960,Broadwood School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,837,4004,140007,Winton Academy,0,AC,141,51.1,133,2.00,0.61,0.39,0.82,0.60,0.38,0.82,77%,60%,4.50,42%,21%,13%,72%,1
2,933,6215,135278,Willows,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,825,4005,139663,Sir Thomas Fremantle School,0,F,79,50.4,71,1.00,0.15,-0.14,0.44,0.14,-0.16,0.44,81%,56%,4.93,91%,49%,33%,72%,3
1,803,6906,135295,John Cabot Academy,0,AC,152,49.8,150,0.00,0.14,-0.06,0.35,0.14,-0.06,0.35,72%,49%,4.10,18%,11%,9%,66%,3
1,210,4002,140221,University Academy of Engineering South Bank,0,AC
1,892,4003,140369,Bluecoat Beechdale Academy,0,AC,79,38.1,66,0.00,-0.51,-0.82,-0.21,-0.51,-0.83,-0.20,49%,28%,3.24,6%,4%,3%,43%,5
2,874,7000,138271,"City of Peterborough Academy, Special School",0,FS,8,3.9,8,0.00,-2.50,-3.38,-1.63,-2.50,-3.40,-1.61,13%,13%,0.23,0%,0%,0%,0%,5
1,928,4014,139961,Wrenn School,0,AC,158,42.6,148,0.00,0.15,-0.05,0.35,0.15,-0.06,0.36,58%,37%,3.68,51%,19%,12%,53%,3
2,895,7000,140176,St John's Wood Academy,0,ACS,14,1.0,12,0.00,-3.21,-3.92,-2.49,-3.21,-3.94,-2.48,0%,0%,0.06,0%,0%,0%,0%,5
2,887,7000,141005,INSPIRE Free Special School,0,FS,9,1.6,7,0.00,-2.69,-3.63,-1.75,-2.69,-3.65,-1.73,0%,0%,0.13,0%,0%,0%,0%,5
1,895,4000,139953,Sir William Stanier Community School,0,AC,126,32.1,121,4.00,-0.91,-1.13,-0.68,-0.94,-1.17,-0.71,37%,17%,2.13,6%,2%,2%,37%,5
1,926,4009,140188,Hethersett Academy,0,AC,117,50.2,112,2.00,0.31,0.07,0.54,0.29,0.06,0.53,79%,63%,4.57,61%,44%,32%,76%,2
2,313,7003,140360,The Rise Free School,0,FS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,937,4006,140371,Harris Church of England Academy,0,AC,130,43.8,122,1.00,0.00,-0.23,0.22,0.00,-0.23,0.23,58%,35%,3.47,10%,7%,5%,51%,3
1,926,4000,138918,The Nicholas Hamond Academy,0,AC,116,37.6,114,0.00,-0.33,-0.56,-0.09,-0.33,-0.56,-0.09,47%,18%,3.26,53%,15%,3%,44%,4
1,850,6050,116595,The King's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,4091,118803,The Community College Whitstable,0,CY,141,37.8,136,0.00,-0.40,-0.62,-0.19,-0.40,-0.62,-0.19,47%,22%,2.94,10%,5%,4%,43%,4
2,928,6039,122136,Cambian Potterspury Lodge School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,928,7018,122162,The Gateway School,0,CYS,6,8.0,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%,0.25,0%,0%,0%,0%
1,931,6070,123295,Rye St Antony School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,931,6083,123303,Cranford House School Trust Limited,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,881,6009,115395,Felsted School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,882,6001,115402,Thorpe Hall School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,815,6006,121735,Ampleforth College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,815,6022,121752,Cundall Manor School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,815,4052,121670,Bedale High School,0,CY,107,46.4,105,0.00,0.02,-0.22,0.26,0.02,-0.22,0.27,64%,40%,4.11,31%,23%,17%,59%,3
1,933,6025,123914,Taunton School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,933,6035,123917,The Park School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,931,7010,123332,Frank Wise School,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,815,4223,121700,Nidderdale High School,0,CY,51,43.7,45,0.00,0.34,-0.03,0.71,0.34,-0.04,0.72,57%,43%,3.46,0%,0%,0%,55%,3
2,815,7015,121771,The Dales School,0,CYS,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,892,6001,122912,Hollygirt School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,892,6004,122915,Nottingham High School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,881,4010,139402,Alec Hunter Academy,0,AC,157,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,61%,36%,3.82,39%,17%,11%,52%,SUPP
1,805,4001,139405,Dyke House Sports and Technology College,0,AC,206,44.2,204,4.00,-0.23,-0.40,-0.06,-0.25,-0.43,-0.07,64%,41%,3.78,37%,21%,11%,59%,4
1,936,6251,125385,"Moon Hall School, Reigate",0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6538,125427,Caterham School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,938,4102,126085,Oathall Community College,0,CY,161,49.0,146,0.00,0.11,-0.10,0.31,0.11,-0.10,0.32,68%,50%,4.53,57%,41%,28%,65%,3
2,935,7002,124903,Hillside Special School,0,CYS,10,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,860,4075,124400,Codsall Community High School,0,CY,226,49.0,223,1.00,0.38,0.21,0.55,0.38,0.21,0.54,69%,45%,3.76,2%,2%,1%,66%,NA
1,936,4611,125275,St Andrew's Catholic School,0,VA,163,60.6,154,1.00,0.99,0.79,1.19,0.99,0.79,1.19,89%,72%,5.30,42%,37%,28%,88%,1
1,938,6023,126110,Seaford College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,938,6027,126112,Shoreham College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4144,116422,The Hurst Community College,0,CY,191,49.5,185,0.00,-0.02,-0.20,0.16,-0.02,-0.21,0.16,72%,49%,4.31,30%,17%,9%,69%,3
1,302,6119,131261,Barnet Hill Academy,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,888,7109,131479,Hillside Specialist School and College,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,865,5415,126510,Matravers School,0,FD,140,44.8,136,0.00,-0.23,-0.44,-0.02,-0.23,-0.44,-0.01,63%,40%,3.68,6%,4%,0%,61%,4
1,935,6039,124881,Ipswich School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,938,6094,126119,Slindon College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,835,6003,126515,St Mary's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,892,4026,122828,Ellis Guilford School,0,CY,246,34.3,222,7.00,-1.00,-1.17,-0.84,-1.01,-1.18,-0.84,44%,21%,2.94,23%,8%,4%,36%,5
1,931,6004,123277,Kingham Hill School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,938,6201,126134,Burgess Hill Girls,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6103,125365,King Edward's School Witley,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6418,125402,St Teresa's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,886,6076,131422,The Old Priory School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,312,6063,131940,Hillingdon Manor School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,938,7004,126155,St Anthony's School,0,CYS,28,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,886,6002,118939,Benenden School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,6009,118946,Kent College Pembury,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,860,4126,124422,The Friary School,0,CY,181,51.3,176,0.00,0.26,0.07,0.44,0.26,0.07,0.45,67%,46%,4.33,43%,29%,17%,65%,2
1,205,6905,131752,Ark Burlington Danes Academy,0,AC,164,44.2,154,1.00,-0.27,-0.47,-0.07,-0.27,-0.47,-0.06,48%,32%,3.85,71%,28%,15%,48%,4
2,935,6036,124879,Bramfield House School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,935,6046,124884,Framlingham College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,390,7009,131200,Dryden School,0,CYS,6,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,925,7032,131277,Athena School,0,CYS,7,10.1,7,0.00,-1.12,-2.06,-0.19,-1.12,-2.08,-0.17,0%,0%,0.57,0%,0%,0%,0%,5
1,936,6054,125348,The Royal School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,935,6085,130855,Gable End,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,204,6906,131062,The Petchey Academy,0,AC,175,47.5,166,2.00,0.05,-0.14,0.25,0.05,-0.15,0.25,67%,47%,4.40,89%,40%,25%,63%,3
1,305,8000,130430,London South East Colleges,0,FESI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,207,6396,131778,Tabernacle School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,850,4117,116412,Court Moor School,0,CY,219,53.9,217,3.00,0.15,-0.02,0.32,0.13,-0.04,0.30,81%,62%,4.78,26%,24%,21%,77%,3
1,886,6014,118952,Sevenoaks School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,6044,118991,Cobham Hall,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,888,4718,119799,"Cardinal Allen Catholic High School, Fleetwood",0,VA,152,41.3,152,1.00,-0.56,-0.76,-0.36,-0.56,-0.77,-0.36,57%,28%,3.44,33%,15%,7%,51%,5
1,879,4155,113532,Plymouth High School for Girls,0,CY,119,61.3,112,1.00,0.09,-0.14,0.33,0.07,-0.17,0.31,98%,87%,5.80,79%,66%,47%,95%,3
1,810,6001,118131,Hymers College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,5426,118898,The Archbishop's School,0,FD,146,38.9,145,0.00,-0.32,-0.53,-0.12,-0.32,-0.53,-0.11,32%,12%,3.20,47%,6%,1%,29%,4
1,886,4040,118788,Northfleet School for Girls,0,FD,151,42.8,143,1.00,-0.05,-0.25,0.16,-0.05,-0.26,0.16,63%,31%,3.62,27%,15%,8%,59%,3
1,886,4043,118789,Tunbridge Wells Girls' Grammar School,0,FD,144,73.7,125,0.00,0.93,0.71,1.15,0.93,0.70,1.16,99%,96%,7.28,99%,97%,92%,99%,1
1,886,5431,118903,Hugh Christie School,0,FD,119,39.1,112,0.00,-0.32,-0.55,-0.09,-0.32,-0.56,-0.08,50%,26%,3.26,29%,15%,9%,44%,4
2,888,6022,119849,Crookhey Hall School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,890,7025,119871,Woodlands School,0,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,888,7049,119880,Lostock Hall Moor Hey School,0,CYS,12,1.4,12,0.00,-1.89,-2.60,-1.17,-1.89,-2.62,-1.15,0%,0%,0.04,0%,0%,0%,0%,5
2,835,6033,116593,The Forum School,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,935,6054,124887,Woodbridge School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,936,6004,125320,St Catherine's School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,6073,131181,Beech Grove School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,352,6062,135027,Manchester Jewish School for Special Education,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,873,6042,135184,Cambridge International School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,931,7003,140217,"Endeavour Academy, Oxford",0,ACS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,380,4019,139995,Oasis Academy Lister Park,0,AC,139,36.8,125,0.00,0.13,-0.09,0.35,0.13,-0.09,0.36,40%,22%,2.81,25%,10%,8%,36%,3
1,382,4045,138111,BBG Academy,0,AC,154,49.8,154,0.00,0.39,0.19,0.59,0.39,0.19,0.60,76%,58%,4.32,17%,16%,12%,69%,2
1,835,4001,139376,The Swanage School,0,F,44,47.6,40,0.00,0.55,0.15,0.94,0.55,0.15,0.95,59%,32%,4.31,50%,30%,23%,59%,1
1,301,4001,139791,Riverside School,0,F,102,55.4,97,0.00,0.92,0.66,1.17,0.92,0.66,1.17,75%,61%,5.30,81%,61%,50%,75%,1
1,330,6016,140382,Avecinna Academy,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,383,4067,140565,The Ruth Gorse Academy,0,F
1,317,4001,138518,Ark Isaac Newton Academy,0,AC,174,57.9,164,0.00,1.00,0.80,1.19,1.00,0.80,1.20,83%,70%,5.23,51%,35%,24%,80%,1
1,886,4007,139664,Wye School,0,F,89,46.8,88,1.00,0.30,0.04,0.57,0.30,0.03,0.57,71%,48%,4.42,75%,28%,13%,66%,2
1,874,6905,135263,Thomas Deacon Academy,0,AC,312,41.5,296,3.00,-0.25,-0.40,-0.11,-0.26,-0.40,-0.11,53%,37%,3.49,23%,11%,6%,50%,4
1,931,4003,139998,Heyford Park Free School,0,F,59,41.4,57,1.00,-0.47,-0.80,-0.14,-0.47,-0.81,-0.14,59%,36%,3.80,46%,8%,7%,47%,4
1,861,6010,139784,Park Avenue Girls' High School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,869,6017,139963,Engaging Potential,0,INDSPEC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,890,7020,119868,Highfurlong School,0,CYS,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,888,7076,119887,Kirkham Pear Tree School,0,CYS,11,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,931,7007,123331,Swalcliffe Park School Trust,0,NMSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,815,4604,121714,"St Augustine's Roman Catholic School, Scarborough",0,VA,90,48.7,80,2.00,0.29,0.02,0.57,0.27,-0.01,0.55,67%,46%,4.28,37%,18%,11%,64%,2
2,926,7013,121261,The Clare School,0,FDS,9,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
1,815,4206,121690,Upper Wharfedale School,0,CY,54,43.3,51,0.00,0.61,0.27,0.96,0.61,0.26,0.97,63%,37%,3.36,9%,7%,2%,57%,1
1,888,4685,119794,Hutton Church of England Grammar School,0,VA,147,56.3,144,0.00,0.13,-0.08,0.34,0.13,-0.08,0.34,87%,69%,5.03,51%,40%,31%,82%,3
1,815,6019,121748,Read School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,815,7022,121775,The Forest School,0,CYS,8,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
2,931,7029,123344,Bardwell School,0,CYS,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
2,931,7030,123345,Bishopswood School,0,CYS,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,916,6068,115808,The Acorn School,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,916,7019,115825,Alderman Knight School,0,CYS,18,5.8,17,0.00,-1.82,-2.43,-1.22,-1.82,-2.44,-1.21,6%,0%,0.18,0%,0%,0%,0%,5
2,925,7028,120763,The Willoughby School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,928,6062,122149,Bosworth Independent College,0,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,891,7009,122947,Fountaindale School,0,CYS,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,333,4002,139918,Wodensborough Ormiston Academy,0,AC,157,41.4,153,0.00,-0.25,-0.45,-0.05,-0.25,-0.45,-0.04,53%,28%,3.19,11%,5%,1%,52%,4
2,870,7000,139728,Thames Valley School,0,FS,11,11.3,10,0.00,-1.96,-2.74,-1.17,-1.96,-2.76,-1.16,9%,9%,0.99,9%,0%,0%,0%,5
