"TIME_PERIOD","TIME_IDENTIFIER","TRUST_GROUP_TYPE","TRUST_NAME","TRUST_UID","TRUST_ID","TRUST_COMPANIES_HOUSE_NUMBER","TRUST_UKPRN","TRUST_LEADREGION","INSTITUTIONS_MATPTINC","NUMINST_MATPTINC","NUMINST_FSM6CLA1A_MATPTINC","NUMINST_CONVERTER_MATPTINC","NUMINST_SPONSOR_MATPTINC","NUMINST_FREE_MATPTINC","NUMINST_3_MATPTINC","NUMINST_4PLUS_MATPTINC","TELIG_MATPTINC","PFSM6CLA1A_MATPTINC","PNOTFSM6CLA1A_MATPTINC","PEALGRP2_MATPTINC","PSEN_MATPTINC","PRWM_EXP_WGTAVG","PRWM_EXP_WGTAVG_FSM6CLA1A","PRWM_EXP_WGTAVG_NOTFSM6CLA1A","INSTITUTIONS_INMAT","NUMINST_INMAT","NUMINST_CONVERTER_INMAT","NUMINST_SPONSOR_INMAT","NUMINST_FREE_INMAT","TELIG_INMAT","PFSM6CLA1A_INMAT","PNOTFSM6CLA1A_INMAT"
202324,"AcademicYear","Multi-academy trust","THE MEAD EDUCATIONAL TRUST",15900,"TR02730",9079258,10055113,"East Midlands","141221;142848;142857;142967;144107;147148;147411;148391",8,8,6,2,0,1,7,495,"40%","60%","66%","18%","71%","62%","77%","141221;142848;142857;142967;144107;147148;147411;148391",8,6,2,0,495,"40%","60%"
202324,"AcademicYear","Multi-academy trust","THE TENAX SCHOOLS TRUST",15903,"TR00183",7542155,10058549,"South East","138737;142611;142689;143987;144302;144634;146400",7,7,5,1,1,0,7,239,"25%","75%","11%","21%","55%","29%","64%","138737;142611;142689;143987;144302;144634;146400",7,5,1,1,239,"25%","75%"
202324,"AcademicYear","Multi-academy trust","MERCIAN EDUCATIONAL TRUST",15935,"TR01948",7698974,10059104,"West Midlands","136984;137292;146667;147284",4,4,2,2,0,0,4,157,"SUPPMAT","SUPPMAT","7%","27%","54%","SUPPMAT","SUPPMAT","136984;137292;146667;147284;149515",5,3,2,0,187,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE COLLEGIATE TRUST",15936,"TR01786",8058921,10059772,"London","143635;145544;146134;146137;148682",5,5,5,0,0,1,4,219,"42%","58%","20%","26%","46%","30%","59%","143635;145544;146134;146137;148682",5,5,0,0,219,"42%","58%"
202324,"AcademicYear","Multi-academy trust","THEDWASTRE EDUCATION TRUST",15968,"TR03348",9896672,10061053,"East of England","142547;142554;142562;142566",4,3,4,0,0,0,4,118,"SUPPMAT","SUPPMAT","3%","21%","55%","SUPPMAT","SUPPMAT","142547;142554;142562;142566",4,4,0,0,118,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ALL SAINTS' TRUST",15971,"TR03162",9887971,10061048,"London","142558;146116;146179",3,3,3,0,0,0,3,141,"24%","76%","55%","21%","75%","68%","78%","142558;146116;146179",3,3,0,0,141,"24%","76%"
202324,"AcademicYear","Multi-academy trust","CASCADE MULTI ACADEMY TRUST",16003,"TR03170",9913676,10061057,"Yorkshire and the Humber","142542;142663;147621;147622",4,4,4,0,0,0,4,261,"52%","48%","62%","30%","50%","35%","66%","142542;142663;147621;147622",4,4,0,0,261,"52%","48%"
202324,"AcademicYear","Multi-academy trust","CYGNUS ACADEMIES TRUST",16005,"TR03382",9950137,10061062,"South East","140592;142591;142613;144615;146574;147454",6,6,3,3,0,0,6,335,"SUPPMAT","SUPPMAT","33%","15%","69%","SUPPMAT","SUPPMAT","140592;142591;142613;143432;144615;145208;146574;147454",8,5,3,0,485,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","MANOR MULTI ACADEMY TRUST",16011,"TR03189",9323792,10060905,"West Midlands","141858;143151;143152;145396;145747;146609;148182;148340",8,8,3,5,0,2,6,439,"43%","57%","21%","18%","63%","53%","71%","141858;143151;143152;145396;145747;146609;148182;148340",8,3,5,0,439,"43%","57%"
202324,"AcademicYear","Multi-academy trust","MID-TRENT MULTI ACADEMY TRUST",16012,"TR03228",9878928,10061046,"West Midlands","142422;142442;142447",3,2,3,0,0,0,3,58,"NELIG","95%","5%","10%","72%","SUPP","SUPP","142422;142442;142447",3,3,0,0,58,"5%","95%"
202324,"AcademicYear","Multi-academy trust","BISHOP CHADWICK CATHOLIC EDUCATION TRUST",16013,"TR03359",9940352,10061060,"North East","147102;147108;147928;147929;148274;148276;148277;148452;148486;148606;148626",11,10,11,0,0,7,4,307,"SUPPMAT","SUPPMAT","8%","20%","SUPPMAT","SUPPMAT","SUPPMAT","147102;147108;147928;147929;148274;148276;148277;148452;148486;148606;148626;148778;148779;148781;148782;148788;148789;148911;148912;148913;149034;149035;149036;149165",24,24,0,0,709,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE BLUE KITE ACADEMY TRUST",16016,"TR03227",9889819,10061050,"South West","142539;142546;146073;147250;147755",5,5,4,1,0,0,5,324,"24%","76%","16%","19%","71%","54%","76%","137191;142539;142546;146073;147250;147755;148925;149130",8,7,1,0,488,"22%","78%"
202324,"AcademicYear","Multi-academy trust","CATHEDRAL SCHOOLS TRUST",16026,"TR00307",6516626,10058233,"South West","139828;140728;144863;144864;146261;148679",6,6,5,0,1,2,4,279,"29%","71%","25%","20%","59%","40%","66%","139828;140728;144863;144864;146261;148679",6,5,0,1,279,"29%","71%"
202324,"AcademicYear","Multi-academy trust","ANGLIAN LEARNING",16031,"TR00257",7564749,10058649,"East of England","140622;143576;145031;145423;145424;145425;146280;148454",8,8,5,2,1,1,7,247,"21%","79%","14%","21%","62%","34%","69%","140622;143576;145031;145423;145424;145425;146280;148454;149098;150061",10,6,2,2,262,"21%","79%"
202324,"AcademicYear","Multi-academy trust","BROOKE HILL ACADEMY TRUST LIMITED",16033,"TR00326",7693338,10058999,"East Midlands","137358;142544;143518",3,3,2,1,0,0,3,74,"18%","82%","5%","26%","61%","62%","61%","137358;142544;143518",3,2,1,0,74,"18%","82%"
202324,"AcademicYear","Multi-academy trust","BISHOP WILKINSON CATHOLIC EDUCATION TRUST",16035,"TR00390",7890590,10059486,"North East","140638;141828;147123;147131;147135;147138;147139;147147;148204;148205;148206;148207;148208;148259;148260;148262;148409;148410;148412;148413;148604;148605;148609;148704;148705",25,24,25,0,0,17,8,676,"22%","78%","7%","14%","65%","45%","71%","140638;141828;147123;147131;147135;147138;147139;147147;148204;148205;148206;148207;148208;148259;148260;148262;148409;148410;148412;148413;148604;148605;148609;148610;148704;148705;148810;148819;148820;148844;148845;148907;148908;148910;148914;149051;149052;149053;149054;149060",40,40,0,0,1060,"22%","78%"
202324,"AcademicYear","Multi-academy trust","NEXUS EDUCATION SCHOOLS TRUST",16040,"TR00776",8753719,10060657,"London","137216;140080;140257;140448;140449;140450;142403;145585",8,8,7,1,0,0,8,465,"SUPPMAT","SUPPMAT","25%","21%","77%","SUPPMAT","SUPPMAT","137216;137661;140080;140257;140448;140449;140450;140507;142403;145130;145585;146221",12,11,1,0,683,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE HOWARD ACADEMY TRUST",16042,"TR02977",9175427,10060864,"South East","142394;143458;144132;144639",4,4,3,1,0,0,4,186,"22%","78%","6%","26%","62%","49%","66%","142394;143458;144132;144639",4,3,1,0,186,"22%","78%"
202324,"AcademicYear","Multi-academy trust","KING'S GROUP ACADEMIES",16043,"TR03446",9017776,10060788,"South East","144506;145450;147076",3,3,2,0,1,0,3,261,"33%","67%","18%","18%","43%","24%","52%","144506;145450;147076",3,2,0,1,261,"33%","67%"
202324,"AcademicYear","Multi-academy trust","LEODIS ACADEMIES TRUST",16046,"TR03374",7720181,10059196,"Yorkshire and the Humber","142423;142427;142452;146102",4,4,3,1,0,0,4,232,"19%","81%","5%","15%","58%","44%","61%","142423;142427;142452;146102",4,3,1,0,232,"19%","81%"
202324,"AcademicYear","Multi-academy trust","THE WENSUM TRUST",16054,"TR01023",7982312,10059670,"East of England","142840;144825;144975;146880",4,4,2,2,0,0,4,192,"SUPPMAT","SUPPMAT","14%","19%","62%","SUPPMAT","SUPPMAT","142840;144825;144975;146880",4,2,2,0,192,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PORTICO ACADEMY TRUST",16070,"TR03389",9952066,10061063,"East of England","142683;142753;143334;143335",4,4,3,1,0,0,4,385,"37%","63%","14%","17%","59%","38%","72%","142683;142753;143334;143335",4,3,1,0,385,"37%","63%"
202324,"AcademicYear","Multi-academy trust","SOUTH BANK MULTI ACADEMY TRUST",16073,"TR03157",10067116,10061174,"Yorkshire and the Humber","142637;142760;144267;147105",4,4,4,0,0,0,4,232,"22%","78%","14%","21%","71%","38%","80%","142637;142760;144267;147105",4,4,0,0,232,"22%","78%"
202324,"AcademicYear","Multi-academy trust","LINK ACADEMY TRUST",16074,"TR03353",10049068,10061195,"South West","136563;136919;141285;142639;142641;142649;142652;142707;142709;145344;145345;145397;147493;147495;147496",15,13,15,0,0,0,15,152,"SUPPMAT","SUPPMAT","6%","26%","SUPPMAT","SUPPMAT","SUPPMAT","136563;136919;139795;141285;142639;142641;142649;142652;142707;142709;145344;145345;145397;147493;147495;147496;148743",17,16,0,1,187,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ST JOHN THE BAPTIST CATHOLIC MULTI ACADEMY TRUST",16094,"TR01538",7913261,10059531,"East of England","142730;142732;142737;142770;142786;142806;147385;147386;147415",9,9,7,2,0,0,9,337,"20%","80%","54%","15%","55%","32%","61%","142730;142732;142737;142770;142786;142806;147385;147386;147415",9,7,2,0,337,"20%","80%"
202324,"AcademicYear","Multi-academy trust","SOUTH ORPINGTON LEARNING ALLIANCE MULTI-ACADEMY TRUST",16095,"TR02330",7943613,10059576,"London","137930;142694;142697;142721;142743;144504",6,6,6,0,0,0,6,314,"14%","86%","18%","31%","72%","52%","75%","137930;142694;142697;142721;142743;144504;148971",7,7,0,0,341,"15%","85%"
202324,"AcademicYear","Multi-academy trust","SHINE ACADEMIES",16099,"TR03063",9341839,10060914,"West Midlands","141648;142765;145715;146785",4,4,2,2,0,0,4,294,"49%","51%","17%","19%","49%","39%","58%","141648;142765;145715;146785",4,2,2,0,294,"49%","51%"
202324,"AcademicYear","Multi-academy trust","ASTREA ACADEMY TRUST",16104,"TR03436",9791051,10061035,"Yorkshire and the Humber","138415;138700;138701;138702;139297;142933;142937;143061;143194;143514;143876;144481;144482;144483;144950;145079;145933",17,17,11,6,0,0,17,770,"53%","47%","31%","26%","50%","39%","64%","138415;138700;138701;138702;139297;142933;142937;143061;143194;143514;143876;144481;144482;144483;144950;145079;145933",17,11,6,0,770,"53%","47%"
202324,"AcademicYear","Multi-academy trust","THE ACADEMIES FOR CHARACTER AND EXCELLENCE",16126,"TR03472",10098444,10061177,"South West","142802;142803;145103;145104;146534;147813",6,6,5,1,0,0,6,177,"30%","70%","3%","20%","77%","66%","81%","140092;142802;142803;145103;145104;146534;147812;147813",8,7,1,0,239,"30%","70%"
202324,"AcademicYear","Multi-academy trust","INSPIRING FUTURES THROUGH LEARNING",16141,"TR02336",7698904,10059102,"South East","137061;138153;138933;142907;143263;143265;143766;146712;146827;147891",10,10,6,2,2,1,9,867,"24%","76%","27%","20%","60%","43%","66%","137061;138153;138933;142907;143263;143265;143766;146712;146827;147891;149106",11,6,2,3,875,"24%","76%"
202324,"AcademicYear","Multi-academy trust","BRONTE ACADEMY TRUST",16146,"TR03475",10201636,10061184,"Yorkshire and the Humber","142948;142949;142950;147150",4,4,3,1,0,0,4,138,"14%","86%","0%","22%","59%","30%","64%","142948;142949;142950;147150",4,3,1,0,138,"14%","86%"
202324,"AcademicYear","Multi-academy trust","LEARNERS' TRUST",16148,"TR03485",10224802,10057211,"East Midlands","142976;142978;143578;143580;144012;144293;144949;145592;146960;147118;147119;147120;147149",13,13,10,3,0,0,13,487,"41%","59%","7%","21%","62%","48%","72%","142976;142978;143578;143580;144012;144293;144949;145592;146960;147118;147119;147120;147149",13,10,3,0,487,"41%","59%"
202324,"AcademicYear","Multi-academy trust","PALLADIAN ACADEMY TRUST",16158,"TR01731",8061092,10059778,"South West","142943;143108;143558;143559;143560;147245;147251",7,7,6,1,0,0,7,310,"SUPPMAT","SUPPMAT","12%","22%","63%","SUPPMAT","SUPPMAT","142943;143108;143558;143559;143560;147245;147251;149117",8,6,2,0,314,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","PATHFINDER MULTI ACADEMY TRUST",16162,"TR00075",7559610,10058625,"Yorkshire and the Humber","142838;142844;142845;143509;143863;144264;144265;144651;146840",9,9,7,2,0,0,9,333,"26%","74%","11%","18%","68%","51%","75%","141908;142838;142844;142845;143509;143863;144264;144265;144651;146840;149648",11,9,2,0,454,"23%","77%"
202324,"AcademicYear","Multi-academy trust","SYNERGY MULTI ACADEMY TRUST",16163,"TR01774",8198980,10060057,"East of England","141226;143053;143949;144360;144428;144565;144839;145299;146237;146711;147247",11,11,6,5,0,3,8,289,"SUPPMAT","SUPPMAT","6%","23%","SUPPMAT","SUPPMAT","SUPPMAT","141226;143053;143949;144360;144428;144565;144839;145299;146237;146711;147247",11,6,5,0,289,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE CREATIVE LEARNING PARTNERSHIP TRUST",16165,"TR03197",10226712,10061186,"West Midlands","142843;143355;143547;146914;148517",5,5,4,1,0,1,4,291,"SUPPMAT","SUPPMAT","4%","14%","70%","SUPPMAT","SUPPMAT","142843;143355;143547;146914;148517",5,4,1,0,291,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","ARCHBISHOP TEMPLE CHURCH OF ENGLAND MULTI ACADEMY TRUST",16166,"TR03434",10261477,10061193,"North West","142923;142944;146141",3,3,3,0,0,0,3,134,"SUPPMAT","SUPPMAT","41%","22%","60%","SUPPMAT","SUPPMAT","142923;142944;146141",3,3,0,0,134,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","THE TILIAN PARTNERSHIP",16168,"TR03504",10259334,10061192,"East of England","143056;143065;143070;143071;145234;145237;146175",7,7,5,2,0,0,7,130,"24%","76%","2%","21%","52%","26%","60%","143056;143065;143070;143071;145234;145237;146175;148846",8,6,2,0,139,"24%","76%"
202324,"AcademicYear","Multi-academy trust","VISION ACADEMY LEARNING TRUST",16169,"TR03523",10249712,10061188,"North East","143068;143077;145223;145287;148298",5,5,4,1,0,1,4,272,"23%","77%","7%","17%","75%","54%","81%","143068;143077;145223;145287;148298",5,4,1,0,272,"23%","77%"
202324,"AcademicYear","Multi-academy trust","WARRINGTON PRIMARY ACADEMY TRUST",16170,"TR03531",10181707,10061183,"North West","143058;143064;143072;145799;145800;147266;147267",7,7,5,2,0,1,6,300,"SUPPMAT","SUPPMAT","19%","19%","69%","SUPPMAT","SUPPMAT","143058;143064;143072;145799;145800;147266;147267;149077",8,5,3,0,309,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","CONSORTIUM TRUST",16171,"TR03480",10255142,10061190,"East of England","143066;143069;143074;143806;143830;144826;144828;144850;145795;146757",10,9,6,4,0,0,10,140,"23%","77%","3%","19%","41%","38%","42%","143066;143069;143074;143806;143830;144826;144828;144850;145795;146757",10,6,4,0,140,"23%","77%"
202324,"AcademicYear","Multi-academy trust","WHINLESS DOWN ACADEMY TRUST",16172,"TR03469",10253931,10061189,"South East","143073;143075;145355",3,3,3,0,0,0,3,107,"61%","39%","22%","36%","37%","22%","62%","143073;143075;145355",3,3,0,0,107,"61%","39%"
202324,"AcademicYear","Multi-academy trust","INSPIRE PARTNERSHIP MULTI ACADEMY TRUST",16179,"TR00843",7805262,10059361,"Yorkshire and the Humber","137643;143078;144331;144332;144449;145798;146666;148287",8,8,7,1,0,1,7,278,"33%","67%","6%","19%","61%","40%","70%","137643;143078;144331;144332;144449;145798;146666;148287",8,7,1,0,278,"33%","67%"
202324,"AcademicYear","Multi-academy trust","TOVE LEARNING TRUST",16243,"TR01990",7525820,10058513,"East Midlands","138822;144357;148193",3,3,1,2,0,0,3,133,"38%","62%","23%","20%","62%","46%","71%","138822;144357;148193",3,1,2,0,133,"38%","62%"
202324,"AcademicYear","Multi-academy trust","DANES EDUCATIONAL TRUST",16254,"TR02032",7671949,10058906,"East of England","140954;140955;140956;148040",4,4,0,1,3,4,0,229,"23%","77%","40%","17%","50%","42%","52%","140954;140955;140956;148040",4,0,1,3,229,"23%","77%"
202324,"AcademicYear","Multi-academy trust","THE SIGMA TRUST",16257,"TR00517",7926573,10059545,"East of England","145020;147602;147603",3,3,2,1,0,0,3,229,"50%","50%","10%","19%","43%","41%","45%","145020;147602;147603",3,2,1,0,229,"50%","50%"
202324,"AcademicYear","Multi-academy trust","KINGSBRIDGE EDUCATIONAL TRUST",16264,"TR03637",9144847,10064224,"South East","136454;140734;144137;145063",4,4,3,0,1,0,4,245,"16%","84%","25%","18%","76%","53%","81%","136454;140734;144137;145063",4,3,0,1,245,"16%","84%"
202324,"AcademicYear","Multi-academy trust","CHANGING LIVES IN COLLABORATION",16292,"TR03175",9748195,10064177,"North West","142343;142360;144913;147371",4,4,4,0,0,0,4,231,"SUPPMAT","SUPPMAT","44%","20%","62%","SUPPMAT","SUPPMAT","142343;142360;144913;147371;149671;149867",6,4,2,0,391,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","CONNECT ACADEMY TRUST",16300,"TR03473",10192252,10064173,"South West","143306;143307;143308;143309;143312",5,5,5,0,0,0,5,294,"21%","79%","7%","20%","68%","52%","72%","136892;141237;143306;143307;143308;143309;143312;149222",8,7,1,0,475,"27%","73%"
202324,"AcademicYear","Multi-academy trust","ARBOR ACADEMY TRUST",16306,"TR03545",10234376,10064188,"London","141576;143383;143384;146681",4,4,4,0,0,0,4,271,"30%","70%","42%","13%","86%","81%","87%","141576;143383;143384;146681",4,4,0,0,271,"30%","70%"
202324,"AcademicYear","Multi-academy trust","XAVIER CATHOLIC EDUCATION TRUST",16307,"TR03468",10236797,10057399,"South East","143364;143365;143366;143368;143370;143372;143374;145102;146573;147429;147431;148510",12,11,12,0,0,1,11,582,"8%","92%","22%","18%","80%","53%","83%","143364;143365;143366;143368;143370;143372;143374;145102;146573;147429;147431;148510",12,12,0,0,582,"8%","92%"
202324,"AcademicYear","Multi-academy trust","THE GOLDEN THREAD ALLIANCE",16309,"TR03470",10250958,10064292,"South East","143218;143219;144668;148519",4,4,4,0,0,1,3,391,"26%","74%","33%","21%","65%","49%","71%","136351;142346;143218;143219;144668;145117;145815;148519",8,7,1,0,670,"24%","76%"
202324,"AcademicYear","Multi-academy trust","MARITIME ACADEMY TRUST",16311,"TR03442",10264735,10058002,"London","143209;143210;143211;144423;144566;144969;145210;145215;147240",9,9,8,1,0,0,9,529,"SUPPMAT","SUPPMAT","22%","19%","61%","SUPPMAT","SUPPMAT","143209;143210;143211;144423;144566;144969;145210;145215;147240",9,8,1,0,529,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","DISCOVERY MULTI ACADEMY TRUST",16312,"TR03466",10264819,10064163,"South West","143305;143310;143311",3,3,3,0,0,0,3,131,"49%","51%","7%","31%","41%","34%","48%","143305;143310;143311",3,3,0,0,131,"49%","51%"
202324,"AcademicYear","Multi-academy trust","EQUALS TRUST",16315,"TR03484",10279606,10064222,"East Midlands","143293;143296;143298;143299;143300;143302;143303;145371;146011;146491;147506;148168",12,12,12,0,0,1,11,530,"13%","87%","14%","11%","69%","46%","72%","143293;143296;143298;143299;143300;143302;143303;145371;146011;146491;147506;148168",12,12,0,0,530,"13%","87%"
202324,"AcademicYear","Multi-academy trust","JOHN MILTON ACADEMY TRUST",16318,"TR03529",10298832,10064193,"East of England","143359;143360;143361",3,3,3,0,0,0,3,93,"25%","75%","5%","24%","53%","43%","56%","143359;143360;143361",3,3,0,0,93,"25%","75%"
202324,"AcademicYear","Multi-academy trust","THE BRIGSHAW LEARNING PARTNERSHIP",16321,"TR03520",10301662,10064283,"Yorkshire and the Humber","143239;143240;143241;143242;143243;145733",6,6,5,1,0,0,6,243,"20%","80%","4%","21%","62%","47%","66%","143239;143240;143241;143242;143243;145733",6,5,1,0,243,"20%","80%"
202324,"AcademicYear","Multi-academy trust","CONNECT EDUCATION TRUST",16322,"TR03489",10309116,10064154,"London","143198;143200;143201;145201;145207;145955",6,6,6,0,0,0,6,461,"SUPPMAT","SUPPMAT","54%","21%","69%","SUPPMAT","SUPPMAT","143198;143200;143201;145201;145207;145955",6,6,0,0,461,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","CREATE PARTNERSHIP TRUST",16326,"TR03515",10318212,10064170,"West Midlands","143086;143090;143869;146437",4,4,3,1,0,0,4,355,"48%","52%","74%","20%","54%","51%","56%","143086;143090;143869;146437",4,3,1,0,355,"48%","52%"
202324,"AcademicYear","Multi-academy trust","CROFTY MULTI ACADEMY TRUST",16328,"TR03467",10354924,10064169,"South West","143441;143443;143444;143445;143446;143447;143448;144060;145078",9,9,9,0,0,0,9,388,"35%","65%","6%","20%","59%","51%","63%","143441;143443;143444;143445;143446;143447;143448;143975;143977;143980;143994;143996;143998;144003;144060;145078",16,16,0,0,516,"31%","69%"
202324,"AcademicYear","Multi-academy trust","SYMPHONY LEARNING TRUST",16329,"TR03501",7941899,10059572,"East Midlands","137932;137933;138173;140253;143250;143251;144837",7,7,7,0,0,0,7,351,"SUPPMAT","SUPPMAT","5%","20%","70%","SUPPMAT","SUPPMAT","137932;137933;138173;138804;140253;143250;143251;144837;148947;149269",10,10,0,0,477,"SUPPMAT","SUPPMAT"
202324,"AcademicYear","Multi-academy trust","LEARN ACADEMIES TRUST",16330,"TR03481",8095439,10059822,"East Midlands","138346;138347;138359;139344;139864;141151;143252;143254;144117;145203;145488",11,11,10,1,0,0,11,337,"19%","81%","5%","19%","65%","46%","69%","138346;138347;138359;139344;139864;141151;143252;143254;144117;145203;145488",11,10,1,0,337,"19%","81%"
202324,"AcademicYear","Multi-academy trust","THE CHARTER SCHOOLS EDUCATIONAL TRUST",16334,"TR00445",7338707,10058318,"London","136665;142090;148012;148574",4,4,3,0,1,3,1,258,"28%","72%","18%","21%","76%","61%","82%","136665;142090;148012;148574;149556",5,4,0,1,288,"27%","73%"
202324,"AcademicYear","Multi-academy trust","SAPIENTIA EDUCATION TRUST",16336,"TR02551",7466353,10058443,"East of England","143135;144019;144426;144427;144972;144973;145209;147857",8,6,3,4,1,0,8,122,"20%","80%","6%","26%","56%","42%","59%","143135;144019;144426;144427;144972;144973;145209;147857",8,3,4,1,122,"20%","80%"
202324,"AcademicYear","Multi-academy trust","LIGHTHOUSE SCHOOLS PARTNERSHIP",16340,"TR00876",7662102,10058855,"South West","143282;143283;143285;143286;145260;145263;145264;145265;145445;146004;146596;146689;146707;146787;146788;147286;147800",17,16,16,1,0,0,17,651,"10%","90%","4%","11%","66%","43%","69%","143282;143283;143285;143286;145260;145263;145264;145265;145445;146004;146596;146689;146707;146787;146788;147286;147800;148940;149495;149496;149548;149549",22,21,1,0,809,"11%","89%"
